"Time","air-quality-observed","city-pole","cloud-event-dispatcher","crowd-flow-observed","device","dispatcher","ingress","ktwin-event-store-v1","ktwin-graph-store","mqtt-dispatcher","neighborhood","rabbitmq","redis","scylla","scylla-manager-agent","streetlight","traffic-flow-observed","weather-observed","Total Memory Usage"
1718970060000,undefined,undefined,134217728,undefined,undefined,738197504,33554432,134217728,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,71390276864
1718970090000,undefined,undefined,134217728,undefined,undefined,738197504,33554432,134217728,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,71390276864
1718970120000,undefined,undefined,134217728,undefined,undefined,738197504,33554432,134217728,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,71390276864
1718970150000,undefined,undefined,134217728,undefined,undefined,671088640,33554432,134217728,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,71323168000
1718970180000,undefined,undefined,134217728,undefined,undefined,671088640,33554432,134217728,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,71323168000
1718970210000,undefined,undefined,134217728,undefined,undefined,603979776,33554432,134217728,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,71256059136
1718970240000,undefined,undefined,134217728,undefined,undefined,603979776,33554432,134217728,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,71256059136
1718970270000,undefined,undefined,134217728,undefined,undefined,536870912,33554432,134217728,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,71188950272
1718970300000,undefined,undefined,134217728,undefined,undefined,469762048,33554432,134217728,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,71121841408
1718970330000,undefined,undefined,134217728,undefined,undefined,335544320,33554432,134217728,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,70987623680
1718970360000,undefined,undefined,134217728,undefined,undefined,335544320,33554432,134217728,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,70987623680
1718970390000,undefined,undefined,134217728,undefined,undefined,335544320,33554432,134217728,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,70987623680
1718970420000,undefined,undefined,134217728,undefined,undefined,335544320,33554432,134217728,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,70987623680
1718970450000,undefined,undefined,134217728,undefined,undefined,268435456,33554432,134217728,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,70920514816
1718970480000,undefined,undefined,134217728,undefined,undefined,268435456,33554432,134217728,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,70920514816
1718970510000,undefined,undefined,134217728,undefined,undefined,268435456,33554432,134217728,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,70920514816
1718970540000,undefined,undefined,134217728,undefined,undefined,268435456,33554432,2952790016,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,73739087104
