"Time","air-quality-observed","city-pole","cloud-event-dispatcher","crowd-flow-observed","device","dispatcher","ingress","ktwin-event-store-v1","ktwin-graph-store","mqtt-dispatcher","neighborhood","rabbitmq","redis","scylla","scylla-manager-agent","streetlight","traffic-flow-observed","weather-observed","Total Memory Usage"
1718960160000,1992294400,868220928,134217728,1153433600,undefined,939524096,33554432,2550136832,1073741824,134217728,603979776,51539607552,402653184,17179869184,20000000,undefined,629145600,734003200,79988600064
1718960190000,629145600,868220928,134217728,419430400,undefined,939524096,33554432,2281701376,1073741824,134217728,603979776,51539607552,402653184,17179869184,20000000,undefined,524288000,629145600,77413297408
1718960220000,629145600,1077936128,134217728,838860800,undefined,939524096,33554432,2281701376,1073741824,134217728,805306368,51539607552,402653184,17179869184,20000000,undefined,838860800,943718400,78872915200
1718960250000,1677721600,868220928,134217728,1048576000,undefined,939524096,33554432,3623878656,1073741824,134217728,1006632960,51539607552,402653184,17179869184,20000000,undefined,734003200,1048576000,81464995072
1718960280000,1677721600,973078528,134217728,1048576000,undefined,939524096,33554432,3355443200,1073741824,134217728,1006632960,51539607552,402653184,17179869184,20000000,1207959552,734003200,1048576000,82509376768
1718960310000,1677721600,973078528,134217728,1258291200,1207959552,939524096,33554432,4966055936,1073741824,134217728,1006632960,51539607552,402653184,17179869184,20000000,1207959552,943718400,1363148800,86061952256
1718960340000,1572864000,1497366528,134217728,419430400,1207959552,939524096,33554432,2415919104,1073741824,134217728,872415232,51539607552,402653184,17179869184,20000000,1207959552,943718400,629145600,82224164096
1718960370000,1572864000,1392508928,134217728,419430400,1207959552,939524096,33554432,2415919104,1073741824,134217728,872415232,51539607552,402653184,17179869184,20000000,805306368,943718400,1258291200,82345798912
1718960400000,1572864000,1459617792,134217728,419430400,1207959552,939524096,33554432,2415919104,1073741824,134217728,872415232,51539607552,402653184,17179869184,20000000,335544320,943718400,838860800,81523715328
1718960430000,419430400,1107296256,134217728,419430400,67108864,939524096,33554432,2818572288,1073741824,134217728,402653184,51539607552,402653184,17179869184,20000000,335544320,838860800,838860800,78705143040
1718960460000,943718400,1107296256,134217728,419430400,undefined,939524096,33554432,2684354560,1073741824,134217728,738197504,51539607552,402653184,17179869184,20000000,undefined,838860800,524288000,78713531648
1718960490000,943718400,1308622848,134217728,629145600,undefined,939524096,33554432,4160749568,1073741824,134217728,738197504,51539607552,402653184,17179869184,20000000,undefined,1153433600,629145600,81020398848
1718960520000,943718400,830472192,134217728,629145600,undefined,939524096,33554432,2818572288,1073741824,134217728,536870912,51539607552,402653184,17179869184,20000000,undefined,1153433600,1258291200,79627889920
1718960550000,734003200,725614592,134217728,629145600,undefined,939524096,33554432,2818572288,1073741824,134217728,536870912,51539607552,402653184,17179869184,20000000,undefined,1468006400,838860800,79208459520
1718960580000,943718400,964689920,134217728,524288000,undefined,939524096,33554432,1744830464,1073741824,134217728,1275068416,51539607552,402653184,17179869184,20000000,undefined,419430400,838860800,78168272128
1718960610000,943718400,306184192,134217728,524288000,undefined,939524096,33554432,1207959552,1073741824,134217728,738197504,51539607552,402653184,17179869184,20000000,undefined,419430400,209715200,75806878976
1718960640000,209715200,306184192,134217728,524288000,undefined,939524096,33554432,2415919104,1073741824,134217728,738197504,51539607552,402653184,17179869184,20000000,undefined,104857600,104857600,75861404928
1718960670000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,2281701376,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,104857600,104857600,73948802304
1718960700000,undefined,undefined,134217728,undefined,undefined,939524096,33554432,3221225472,1073741824,134217728,undefined,51539607552,402653184,17179869184,20000000,undefined,undefined,undefined,74678611200
