"Time","air-quality-observed","city-pole","cloud-event-dispatcher","crowd-flow-observed","device","dispatcher","ingress","ktwin-event-store-v1","ktwin-graph-store","mqtt-dispatcher","neighborhood","rabbitmq","redis","scylla","scylla-manager-agent","streetlight","traffic-flow-observed","weather-observed","Total Memory Usage"
1719006180000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719006210000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719006240000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719006270000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719006300000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719006330000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719006360000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719006390000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719006420000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719006450000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719006480000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719006510000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719006540000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719006570000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719006600000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719006630000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719006660000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719006690000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719006720000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719006750000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719006780000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719006810000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719006840000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719006870000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719006900000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719006930000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719006960000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719006990000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719007020000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719007050000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719007080000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719007110000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719007140000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719007170000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719007200000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719007230000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719007260000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719007290000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719007320000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719007350000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719007380000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719007410000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719007440000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719007470000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719007500000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719007530000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
1719007560000,1468006400,3347054592,134217728,1468006400,939524096,939524096,33554432,2684354560,1073741824,134217728,939524096,51539607552,402653184,17179869184,20000000,939524096,1468006400,1468006400,86179392768
